transaction_id,customer_id,amount,transaction_type,channel,destination_country,timestamp,round_amount,high_cash,large_transfer,near_threshold,high_risk_country,rapid_movement,mismatch_profile,country,pep,registration_date,unusual_wealth,risk_score,suspicious,flag_reasons,risk_level,date
ccb50986-7,7c0eaaef,3198,transfer,ATM,GB,2026-01-28 19:17:27.675082,False,False,False,False,False,False,False,DE,False,2025-01-27 19:17:27.669924,False,15,False,,Low,2026-01-28
967907be-7,cdc5390b,1661,payment,online,IT,2025-06-12 19:17:27.675088,False,False,False,False,False,False,False,RU,False,2024-05-17 19:17:27.670099,False,40,False,,Low,2025-06-12
1186d2be-f,9187a8f4,487,withdrawal,online,RU,2025-07-23 19:17:27.675094,False,False,False,False,True,False,False,AF,False,2023-08-23 19:17:27.670406,False,80,True,high risk country,High,2025-07-23
b44793c9-2,8ef33a60,4027,withdrawal,online,US,2025-04-12 19:17:27.675099,False,False,False,False,False,False,False,FR,False,2024-08-29 19:17:27.669889,False,15,False,,Low,2025-04-12
39ce4ce3-9,3a3ce14d,18096,payment,ATM,NL,2025-04-17 19:17:27.675105,False,True,True,False,False,False,False,AF,False,2026-03-21 19:17:27.670129,False,90,True,"high cash, large transfer",High,2025-04-17
d26cfa4a-6,ad2d5133,18755,transfer,online,AE,2025-10-05 19:17:27.675111,False,True,True,False,False,True,False,FR,False,2024-04-09 19:17:27.670505,False,60,True,"high cash, large transfer, rapid movement",Medium,2025-10-05
0ff6734e-1,4b94061b,13004,transfer,ATM,PL,2025-05-09 19:17:27.675117,False,True,True,False,False,False,False,NL,False,2024-01-16 19:17:27.670248,False,50,False,"high cash, large transfer",Medium,2025-05-09
abc5d1c6-1,31d8bbc2,8125,withdrawal,ATM,GB,2025-11-20 19:17:27.675122,False,True,False,False,False,False,False,AF,False,2025-07-30 19:17:27.669828,False,65,True,high cash,Medium,2025-11-20
aa980b3d-0,617034cc,8968,payment,branch,SY,2025-11-15 19:17:27.675128,False,True,False,False,True,False,False,AE,False,2024-12-07 19:17:27.669801,False,65,True,"high cash, high risk country",Medium,2025-11-15
d47bd4dc-3,3b2ab8b6,11495,crypto,ATM,ES,2026-02-13 19:17:27.675134,False,True,True,False,False,False,False,US,False,2023-10-14 19:17:27.670597,False,70,True,"high cash, large transfer",Medium,2026-02-13
41930e4e-6,c28adb2f,9265,payment,ATM,IR,2025-09-25 19:17:27.675140,False,True,False,False,True,False,False,ES,False,2025-11-25 19:17:27.669837,False,65,True,"high cash, high risk country",Medium,2025-09-25
19382e70-4,45597a62,16372,crypto,online,IR,2025-05-28 19:17:27.675146,False,True,True,False,True,False,False,PL,True,2025-11-14 19:17:27.669858,False,150,True,"high cash, large transfer, high risk country",High,2025-05-28
19824871-c,d3fc917c,6877,transfer,branch,IR,2025-06-04 19:17:27.675152,False,True,False,False,True,False,False,PL,False,2024-06-17 19:17:27.670146,False,65,True,"high cash, high risk country",Medium,2025-06-04
42bb602f-0,1bd70aeb,16454,crypto,branch,FR,2025-05-27 19:17:27.675158,False,True,True,False,False,False,False,AE,False,2025-04-09 19:17:27.669854,False,70,True,"high cash, large transfer",Medium,2025-05-27
11553993-e,78ba1ae7,1045,withdrawal,ATM,IT,2026-01-15 19:17:27.675164,False,False,False,False,False,False,False,IR,True,2025-01-16 19:17:27.669983,False,80,True,,High,2026-01-15
26257b02-7,687c3487,728,crypto,ATM,SY,2026-02-10 19:17:27.675170,False,False,False,False,True,False,False,AE,False,2025-11-19 19:17:27.670018,False,60,True,high risk country,Medium,2026-02-10
d418dd7a-3,ede20ceb,10081,payment,ATM,FR,2025-12-04 19:17:27.675175,False,True,True,True,False,False,False,SY,False,2025-07-19 19:17:27.669885,False,100,True,"high cash, large transfer, near threshold",High,2025-12-04
1ad609d5-0,a127e9b2,13523,payment,ATM,AF,2025-11-06 19:17:27.675181,False,True,True,False,True,False,False,PL,False,2025-01-14 19:17:27.670137,False,90,True,"high cash, large transfer, high risk country",High,2025-11-06
a99a2f6b-b,31d8bbc2,11451,transfer,ATM,SY,2026-01-05 19:17:27.675186,False,True,True,False,True,True,True,AF,False,2025-07-30 19:17:27.669828,False,150,True,"high cash, large transfer, high risk country, rapid movement, profile mismatch",High,2026-01-05
0bc454ef-a,2f297f70,16599,payment,online,ES,2025-09-28 19:17:27.675192,False,True,True,False,False,False,False,SY,False,2026-01-25 19:17:27.670022,False,90,True,"high cash, large transfer",High,2025-09-28
ccc3735c-d,6b25230d,8831,withdrawal,ATM,FR,2025-12-14 19:17:27.675198,False,True,False,False,False,False,False,RU,False,2024-02-14 19:17:27.669954,False,65,True,high cash,Medium,2025-12-14
d68340bc-3,15437323,11844,payment,online,DE,2025-06-08 19:17:27.675203,False,True,True,False,False,False,False,AE,False,2024-11-11 19:17:27.670526,False,50,False,"high cash, large transfer",Medium,2025-06-08
c9ae5d70-f,bb9bec89,16449,crypto,online,GB,2025-04-10 19:17:27.675209,False,True,True,False,False,False,False,SY,False,2024-10-13 19:17:27.670622,False,110,True,"high cash, large transfer",High,2025-04-10
0a7a63c3-f,fc2d7657,14915,payment,branch,PL,2025-06-10 19:17:27.675215,False,True,True,False,False,False,True,FR,False,2024-08-10 19:17:27.669907,False,60,True,"high cash, large transfer, profile mismatch",Medium,2025-06-10
32f89a05-2,9d038d08,4411,transfer,online,NL,2025-12-10 19:17:27.675221,False,False,False,False,False,False,False,US,False,2023-11-13 19:17:27.670056,False,15,False,,Low,2025-12-10
dbcf0b85-7,4d45677b,12761,transfer,online,FR,2025-06-12 19:17:27.675227,False,True,True,False,False,False,False,IT,False,2025-04-16 19:17:27.670014,False,50,False,"high cash, large transfer",Medium,2025-06-12
02b75c0a-d,bf8ca93f,1698,withdrawal,online,ES,2025-04-12 19:17:27.675232,False,False,False,False,False,False,False,AF,False,2024-07-24 19:17:27.670353,False,40,False,,Low,2025-04-12
ad517c86-0,8c1098f8,14492,transfer,branch,PL,2026-03-02 19:17:27.675238,False,True,True,False,False,False,False,GB,False,2024-03-02 19:17:27.670572,False,50,False,"high cash, large transfer",Medium,2026-03-02
213ce463-5,1c17ffbc,17326,crypto,ATM,ES,2025-03-22 19:17:27.675244,False,True,True,False,False,False,False,IR,False,2025-04-27 19:17:27.670116,False,110,True,"high cash, large transfer",High,2025-03-22
fffd148d-0,c948eff1,3206,withdrawal,online,ES,2025-12-25 19:17:27.675249,False,False,False,False,False,False,False,FR,False,2024-08-13 19:17:27.670265,False,15,False,,Low,2025-12-25
3f0b25b5-f,617034cc,17455,payment,online,AF,2025-06-04 19:17:27.675257,False,True,True,False,True,False,False,AE,False,2024-12-07 19:17:27.669801,False,90,True,"high cash, large transfer, high risk country",High,2025-06-04
b5fec81a-c,184cdf49,5009,transfer,branch,RU,2026-02-25 19:17:27.675263,False,True,False,False,True,False,False,GB,False,2025-12-12 19:17:27.670580,False,65,True,"high cash, high risk country",Medium,2026-02-25
e0e3df90-2,25d7b4a3,9320,payment,branch,IT,2025-08-01 19:17:27.675268,False,True,False,False,False,False,False,US,False,2024-05-29 19:17:27.670605,False,25,False,high cash,Low,2025-08-01
1ef93fb6-4,da8713ff,3100,crypto,online,IR,2026-01-07 19:17:27.675274,False,False,False,False,True,False,False,US,True,2023-09-26 19:17:27.669894,False,115,True,high risk country,High,2026-01-07
ac68520e-5,18aea6e3,8520,transfer,online,ES,2025-12-30 19:17:27.675280,False,True,False,False,False,False,False,IT,False,2025-10-10 19:17:27.670567,False,25,False,high cash,Low,2025-12-30
cf18212d-0,7d1f9709,6748,payment,ATM,RU,2026-02-03 19:17:27.675285,False,True,False,False,True,False,False,DE,False,2025-11-22 19:17:27.670381,False,65,True,"high cash, high risk country",Medium,2026-02-03
39ed38ef-a,88e2af9e,2493,crypto,branch,IT,2025-09-09 19:17:27.675291,False,False,False,False,False,False,False,AF,False,2024-11-30 19:17:27.670223,False,60,True,,Medium,2025-09-09
2c6a9644-5,a127e9b2,11254,crypto,online,PL,2025-04-11 19:17:27.675297,False,True,True,False,False,False,False,PL,False,2025-01-14 19:17:27.670137,False,70,True,"high cash, large transfer",Medium,2025-04-11
1c133c94-c,2d64c7d3,5200,withdrawal,branch,SY,2025-04-16 19:17:27.675303,False,True,False,False,True,False,False,US,False,2024-12-26 19:17:27.670449,False,65,True,"high cash, high risk country",Medium,2025-04-16
57d8abb8-4,bb9bec89,5727,payment,online,NL,2025-05-04 19:17:27.675309,False,True,False,False,False,False,False,SY,False,2024-10-13 19:17:27.670622,False,65,True,high cash,Medium,2025-05-04
98944b56-8,bcea4211,14379,payment,branch,DE,2025-06-18 19:17:27.675314,False,True,True,False,False,False,False,SY,False,2025-01-15 19:17:27.670273,False,90,True,"high cash, large transfer",High,2025-06-18
178891e3-c,9d9c86a9,18301,transfer,branch,GB,2025-12-27 19:17:27.675320,False,True,True,False,False,False,False,IT,False,2024-07-07 19:17:27.670531,False,50,False,"high cash, large transfer",Medium,2025-12-27
4c9d2fe1-6,3b2ab8b6,7693,transfer,ATM,GB,2025-12-07 19:17:27.675326,False,True,False,False,False,False,False,US,False,2023-10-14 19:17:27.670597,False,25,False,high cash,Low,2025-12-07
7f404ae8-0,8176f592,5821,payment,online,SY,2025-07-01 19:17:27.675331,False,True,False,False,True,False,False,AF,False,2024-12-27 19:17:27.670150,False,105,True,"high cash, high risk country",High,2025-07-01
42de59ee-a,2b543e29,3505,payment,branch,NL,2025-04-16 19:17:27.675337,False,False,False,False,False,False,False,PL,False,2023-10-01 19:17:27.669937,False,15,False,,Low,2025-04-16
fa2632e9-5,c28adb2f,591,payment,ATM,SY,2025-11-29 19:17:27.675343,False,False,False,False,True,False,False,ES,False,2025-11-25 19:17:27.669837,False,40,False,high risk country,Low,2025-11-29
c22a5b0c-3,986032ff,16595,withdrawal,branch,IR,2025-06-21 19:17:27.675349,False,True,True,False,True,False,False,ES,False,2024-07-11 19:17:27.670522,False,90,True,"high cash, large transfer, high risk country",High,2025-06-21
4b87d46a-a,986032ff,7633,crypto,online,IT,2025-04-06 19:17:27.675354,False,True,False,False,False,True,False,ES,False,2024-07-11 19:17:27.670522,False,55,False,"high cash, rapid movement",Medium,2025-04-06
6895ee72-2,29eb22ef,14442,crypto,online,IR,2025-10-03 19:17:27.675360,False,True,True,False,True,False,False,DE,False,2025-05-13 19:17:27.670191,False,110,True,"high cash, large transfer, high risk country",High,2025-10-03
698dfe17-d,47d3e3f5,11536,payment,ATM,IR,2025-09-24 19:17:27.675366,False,True,True,False,True,False,True,PL,False,2025-09-18 19:17:27.670535,False,100,True,"high cash, large transfer, high risk country, profile mismatch",High,2025-09-24
2edc2ca2-3,8508f662,18392,transfer,branch,DE,2025-07-23 19:17:27.675372,False,True,True,False,False,False,False,US,False,2023-07-21 19:17:27.670428,False,50,False,"high cash, large transfer",Medium,2025-07-23
3c9d6881-8,0cfe5b1b,10347,crypto,ATM,SY,2025-10-25 19:17:27.675378,False,True,True,True,True,False,False,RU,False,2024-05-01 19:17:27.669920,False,160,True,"high cash, large transfer, near threshold, high risk country",High,2025-10-25
6945359c-8,a5edbd2f,18920,withdrawal,online,DE,2025-07-31 19:17:27.675383,False,True,True,False,False,False,False,DE,False,2023-07-26 19:17:27.670294,False,50,False,"high cash, large transfer",Medium,2025-07-31
ad767265-6,d4b44bc1,18636,transfer,ATM,AE,2026-02-04 19:17:27.675389,False,True,True,False,False,False,False,DE,False,2026-01-29 19:17:27.670172,False,50,False,"high cash, large transfer",Medium,2026-02-04
0c0bcbbe-7,248b0d11,6590,payment,online,ES,2025-07-06 19:17:27.675395,False,True,False,False,False,False,False,IR,False,2023-10-02 19:17:27.670497,False,65,True,high cash,Medium,2025-07-06
8960de95-8,0c2c0598,6202,withdrawal,ATM,GB,2025-04-18 19:17:27.675401,False,True,False,False,False,False,False,ES,False,2024-07-12 19:17:27.670357,False,25,False,high cash,Low,2025-04-18
464751bf-d,47d3e3f5,19834,withdrawal,ATM,RU,2025-10-22 19:17:27.675409,False,True,True,False,True,False,False,PL,False,2025-09-18 19:17:27.670535,False,90,True,"high cash, large transfer, high risk country",High,2025-10-22
ad5a78b5-8,78ba1ae7,3069,crypto,online,AF,2025-06-16 19:17:27.675415,False,False,False,False,True,False,False,IR,True,2025-01-16 19:17:27.669983,False,155,True,high risk country,High,2025-06-16
5c6ee698-7,fa0419dc,5791,crypto,online,RU,2025-07-04 19:17:27.675421,False,True,False,False,True,False,False,ES,False,2024-12-11 19:17:27.670454,False,85,True,"high cash, high risk country",High,2025-07-04
65c372f3-3,bcea4211,17602,withdrawal,ATM,AF,2025-11-03 19:17:27.675427,False,True,True,False,True,False,False,SY,False,2025-01-15 19:17:27.670273,False,130,True,"high cash, large transfer, high risk country",High,2025-11-03
35c62afd-1,d014b497,17549,crypto,branch,NL,2026-02-28 19:17:27.675433,False,True,True,False,False,False,False,SY,False,2023-09-18 19:17:27.670231,False,110,True,"high cash, large transfer",High,2026-02-28
f97deb4d-b,23140513,8909,withdrawal,branch,GB,2025-05-04 19:17:27.675438,False,True,False,False,False,False,False,AF,False,2024-11-07 19:17:27.670311,False,65,True,high cash,Medium,2025-05-04
05933449-d,ae6bc6d4,5509,withdrawal,ATM,US,2025-04-17 19:17:27.675444,False,True,False,False,False,True,False,ES,False,2025-08-20 19:17:27.670004,False,35,False,"high cash, rapid movement",Low,2025-04-17
f01172c5-c,45597a62,7189,payment,branch,FR,2026-01-28 19:17:27.675450,False,True,False,False,False,False,False,PL,True,2025-11-14 19:17:27.669858,False,65,True,high cash,Medium,2026-01-28
d64b4807-f,c69a6f60,3594,transfer,ATM,AF,2025-06-16 19:17:27.675456,False,False,False,False,True,False,False,PL,False,2023-10-03 19:17:27.670472,False,55,False,high risk country,Medium,2025-06-16
c48dedc3-c,466079b5,11001,crypto,ATM,IT,2025-08-24 19:17:27.675462,False,True,True,False,False,False,False,IT,False,2023-11-23 19:17:27.670584,False,70,True,"high cash, large transfer",Medium,2025-08-24
0ae13a28-f,d04f5b25,14082,crypto,branch,GB,2025-11-24 19:17:27.675467,False,True,True,False,False,False,False,PL,False,2023-07-08 19:17:27.670179,False,70,True,"high cash, large transfer",Medium,2025-11-24
eae1be58-4,c2a57d8a,12846,crypto,ATM,US,2025-05-31 19:17:27.675473,False,True,True,False,False,False,False,FR,False,2025-02-18 19:17:27.670609,False,70,True,"high cash, large transfer",Medium,2025-05-31
280b65ed-d,60d7876d,7298,crypto,ATM,GB,2025-12-01 19:17:27.675479,False,True,False,False,False,False,False,ES,False,2024-06-13 19:17:27.670320,False,45,False,high cash,Low,2025-12-01
c8ff6473-3,af1370dd,10845,transfer,online,SY,2026-01-12 19:17:27.675484,False,True,True,False,True,False,False,RU,True,2024-02-22 19:17:27.669941,False,170,True,"high cash, large transfer, high risk country",High,2026-01-12
e00ea14a-5,0fb5afec,4808,payment,branch,FR,2025-12-23 19:17:27.675491,False,False,False,False,False,False,False,ES,False,2024-08-24 19:17:27.670200,False,15,False,,Low,2025-12-23
acc796fa-3,ee5a3e55,16726,payment,branch,NL,2025-06-14 19:17:27.675497,False,True,True,False,False,False,False,FR,False,2026-02-21 19:17:27.670480,False,50,False,"high cash, large transfer",Medium,2025-06-14
95585eef-6,9e4f0c67,6642,withdrawal,ATM,IT,2025-07-07 19:17:27.675503,False,True,False,False,False,False,False,IR,False,2024-04-24 19:17:27.670389,False,65,True,high cash,Medium,2025-07-07
42ab428f-0,8c1098f8,6535,payment,ATM,FR,2025-11-05 19:17:27.675509,False,True,False,False,False,False,False,GB,False,2024-03-02 19:17:27.670572,False,25,False,high cash,Low,2025-11-05
49d507d6-a,558b0af6,11617,transfer,online,US,2025-12-18 19:17:27.675515,False,True,True,False,False,False,False,FR,False,2025-01-11 19:17:27.670576,False,50,False,"high cash, large transfer",Medium,2025-12-18
0313c16d-3,ede20ceb,6689,payment,online,SY,2025-04-27 19:17:27.675521,False,True,False,False,True,False,False,SY,False,2025-07-19 19:17:27.669885,False,105,True,"high cash, high risk country",High,2025-04-27
0f28c0cc-8,25d7b4a3,4963,crypto,online,SY,2025-11-28 19:17:27.675528,False,False,False,False,True,False,True,US,False,2024-05-29 19:17:27.670605,False,85,True,"high risk country, profile mismatch",High,2025-11-28
a343658c-0,78ba1ae7,1760,withdrawal,ATM,IT,2025-12-11 19:17:27.675533,False,False,False,False,False,False,False,IR,True,2025-01-16 19:17:27.669983,False,80,True,,High,2025-12-11
1c8198c5-c,a478705f,538,crypto,branch,PL,2025-08-08 19:17:27.675542,False,False,False,False,False,False,False,IT,False,2023-08-30 19:17:27.670385,False,20,False,,Low,2025-08-08
fd4a4dd2-d,66ba5a47,15918,transfer,branch,SY,2026-01-29 19:17:27.675548,False,True,True,False,True,False,False,GB,False,2026-01-27 19:17:27.669915,False,90,True,"high cash, large transfer, high risk country",High,2026-01-29
acd8a1ec-a,88e2af9e,10712,payment,ATM,PL,2025-03-28 19:17:27.675554,False,True,True,False,False,False,False,AF,False,2024-11-30 19:17:27.670223,False,90,True,"high cash, large transfer",High,2025-03-28
acb2b313-7,f98fa9e0,15230,withdrawal,branch,FR,2025-04-18 19:17:27.675560,False,True,True,False,False,False,False,IT,False,2025-10-01 19:17:27.670410,False,50,False,"high cash, large transfer",Medium,2025-04-18
f0411be6-d,f1db6251,3119,transfer,online,ES,2025-04-24 19:17:27.675566,False,False,False,False,False,False,False,DE,False,2025-07-18 19:17:27.670563,False,15,False,,Low,2025-04-24
b503b3c4-8,d6f5f072,6614,payment,online,PL,2026-01-28 19:17:27.675572,False,True,False,False,False,False,False,AF,False,2023-12-19 19:17:27.669810,False,65,True,high cash,Medium,2026-01-28
279fd693-a,675d8fdd,12884,crypto,ATM,PL,2026-03-01 19:17:27.675578,False,True,True,False,False,False,False,ES,False,2023-08-05 19:17:27.669898,False,70,True,"high cash, large transfer",Medium,2026-03-01
33b79bf1-7,d4b44bc1,6691,withdrawal,online,ES,2025-10-29 19:17:27.675584,False,True,False,False,False,False,False,DE,False,2026-01-29 19:17:27.670172,False,25,False,high cash,Low,2025-10-29
d0c61c04-8,31d8bbc2,5022,transfer,ATM,DE,2025-11-29 19:17:27.675589,False,True,False,False,False,False,False,AF,False,2025-07-30 19:17:27.669828,False,65,True,high cash,Medium,2025-11-29
87b8acf4-6,83363100,1618,withdrawal,branch,AE,2025-10-05 19:17:27.675595,False,False,False,False,False,False,False,GB,False,2025-08-13 19:17:27.670614,False,0,False,,Low,2025-10-05
f45359e9-b,bf8ca93f,11601,crypto,ATM,AF,2025-11-25 19:17:27.675600,False,True,True,False,True,False,False,AF,False,2024-07-24 19:17:27.670353,False,150,True,"high cash, large transfer, high risk country",High,2025-11-25
6e4abea1-a,21b8f13d,12057,payment,online,IT,2025-04-05 19:17:27.675606,False,True,True,False,False,False,False,AE,False,2023-08-09 19:17:27.670340,False,50,False,"high cash, large transfer",Medium,2025-04-05
0df6d0a1-4,3a3ce14d,888,transfer,ATM,AE,2025-06-01 19:17:27.675612,False,False,False,False,False,False,False,AF,False,2026-03-21 19:17:27.670129,False,40,False,,Low,2025-06-01
5aebd787-a,1874dee2,14071,transfer,online,NL,2026-03-05 19:17:27.675617,False,True,True,False,False,False,False,NL,False,2025-08-01 19:17:27.670065,True,75,True,"high cash, large transfer",Medium,2026-03-05
58b0da54-3,3fff8d10,13507,payment,online,RU,2025-06-11 19:17:27.675623,False,True,True,False,True,False,False,US,False,2024-11-23 19:17:27.670423,False,90,True,"high cash, large transfer, high risk country",High,2025-06-11
f8c122db-1,184cdf49,19767,transfer,ATM,NL,2026-03-06 19:17:27.675629,False,True,True,False,False,False,False,GB,False,2025-12-12 19:17:27.670580,False,50,False,"high cash, large transfer",Medium,2026-03-06
35442986-5,cbdf061c,5924,crypto,ATM,ES,2025-07-26 19:17:27.675636,False,True,False,False,False,False,False,ES,False,2023-10-03 19:17:27.669992,False,45,False,high cash,Low,2025-07-26
197ea389-8,34d8e9db,14890,withdrawal,branch,FR,2025-06-19 19:17:27.675641,False,True,True,False,False,False,True,FR,False,2024-12-30 19:17:27.670183,False,60,True,"high cash, large transfer, profile mismatch",Medium,2025-06-19
2af0d75b-b,0c2c0598,19246,withdrawal,ATM,FR,2025-05-27 19:17:27.675647,False,True,True,False,False,False,False,ES,False,2024-07-12 19:17:27.670357,False,50,False,"high cash, large transfer",Medium,2025-05-27
d111f132-8,90054012,13980,withdrawal,ATM,PL,2025-07-07 19:17:27.675653,False,True,True,False,False,False,False,DE,False,2025-04-19 19:17:27.670078,False,50,False,"high cash, large transfer",Medium,2025-07-07
c893eac2-8,ac745b6b,15699,crypto,branch,AF,2025-09-25 19:17:27.675659,False,True,True,False,True,False,False,PL,False,2024-03-16 19:17:27.670559,False,110,True,"high cash, large transfer, high risk country",High,2025-09-25
5230347d-2,9271863d,10313,crypto,ATM,AF,2026-01-31 19:17:27.675665,False,True,True,True,True,False,False,PL,False,2026-01-27 19:17:27.670239,False,120,True,"high cash, large transfer, near threshold, high risk country",High,2026-01-31
ba2758d2-b,25d7b4a3,18489,crypto,online,PL,2025-10-15 19:17:27.675670,False,True,True,False,False,False,False,US,False,2024-05-29 19:17:27.670605,False,70,True,"high cash, large transfer",Medium,2025-10-15
c1ec78d4-3,2f297f70,18440,crypto,online,SY,2025-05-25 19:17:27.675676,False,True,True,False,True,True,True,SY,False,2026-01-25 19:17:27.670022,False,170,True,"high cash, large transfer, high risk country, rapid movement, profile mismatch",High,2025-05-25
b0f17d12-3,36cdb20f,18192,transfer,ATM,DE,2025-12-26 19:17:27.675681,False,True,True,False,False,False,False,FR,False,2025-08-04 19:17:27.670158,False,50,False,"high cash, large transfer",Medium,2025-12-26
703234e8-4,16e8d963,16164,withdrawal,ATM,AF,2025-06-27 19:17:27.675687,False,True,True,False,True,False,False,US,False,2025-10-15 19:17:27.670217,False,90,True,"high cash, large transfer, high risk country",High,2025-06-27
b0b0a3aa-9,05f54052,7214,crypto,ATM,NL,2026-01-20 19:17:27.675693,False,True,False,False,False,False,False,US,False,2023-12-08 19:17:27.670476,False,45,False,high cash,Low,2026-01-20
3a5ab914-1,88e2af9e,12736,crypto,branch,PL,2025-04-01 19:17:27.675698,False,True,True,False,False,False,False,AF,False,2024-11-30 19:17:27.670223,False,110,True,"high cash, large transfer",High,2025-04-01
7ea8b035-6,590fe965,7376,crypto,ATM,FR,2025-05-07 19:17:27.675704,False,True,False,False,False,False,False,IR,False,2023-11-04 19:17:27.669815,False,85,True,high cash,High,2025-05-07
5a1dcd0d-a,bcc75541,9870,crypto,branch,RU,2026-01-18 19:17:27.675710,False,True,False,True,True,False,False,ES,False,2025-11-21 19:17:27.669971,True,120,True,"high cash, near threshold, high risk country",High,2026-01-18
8c9d649f-0,039e1cec,9622,crypto,ATM,DE,2025-09-17 19:17:27.675717,False,True,False,True,False,False,False,RU,False,2025-05-26 19:17:27.670052,False,95,True,"high cash, near threshold",High,2025-09-17
0f0f3448-7,c47e4ae7,5961,payment,branch,SY,2025-05-18 19:17:27.675722,False,True,False,False,True,False,True,GB,False,2023-08-03 19:17:27.670588,False,75,True,"high cash, high risk country, profile mismatch",Medium,2025-05-18
ad84c4cd-b,ee5a3e55,16568,transfer,online,DE,2025-12-19 19:17:27.675730,False,True,True,False,False,False,False,FR,False,2026-02-21 19:17:27.670480,False,50,False,"high cash, large transfer",Medium,2025-12-19
e540ecd3-1,d014b497,4211,crypto,branch,IT,2025-12-06 19:17:27.675736,False,False,False,False,False,False,False,SY,False,2023-09-18 19:17:27.670231,False,75,True,,Medium,2025-12-06
6807a78e-3,b1ae78b9,16467,withdrawal,online,FR,2025-11-18 19:17:27.675742,False,True,True,False,False,False,False,NL,False,2024-12-09 19:17:27.669806,False,50,False,"high cash, large transfer",Medium,2025-11-18
b501ea92-6,7093b12a,14357,transfer,branch,ES,2025-05-14 19:17:27.675747,False,True,True,False,False,False,False,SY,False,2025-02-21 19:17:27.669996,False,90,True,"high cash, large transfer",High,2025-05-14
cd3710b5-5,a0c85a86,3960,payment,ATM,NL,2026-02-07 19:17:27.675753,False,False,False,False,False,True,False,IR,False,2024-04-24 19:17:27.669833,False,65,True,rapid movement,Medium,2026-02-07
87715930-4,466079b5,8592,transfer,online,NL,2025-11-01 19:17:27.675759,False,True,False,False,False,False,False,IT,False,2023-11-23 19:17:27.670584,False,25,False,high cash,Low,2025-11-01
02044d39-4,13966f55,4837,crypto,branch,AE,2025-05-09 19:17:27.675764,False,False,False,False,False,False,False,IR,False,2024-11-02 19:17:27.669791,False,75,True,,Medium,2025-05-09
710559d0-8,3a3ce14d,11069,payment,ATM,IT,2025-10-01 19:17:27.675770,False,True,True,False,False,False,False,AF,False,2026-03-21 19:17:27.670129,False,90,True,"high cash, large transfer",High,2025-10-01
25439f9b-2,f1db6251,15833,withdrawal,branch,DE,2025-10-17 19:17:27.675776,False,True,True,False,False,False,False,DE,False,2025-07-18 19:17:27.670563,False,50,False,"high cash, large transfer",Medium,2025-10-17
af1c3733-f,0a618ecc,4667,transfer,ATM,AE,2025-06-28 19:17:27.675781,False,False,False,False,False,False,False,ES,False,2024-01-03 19:17:27.670489,False,15,False,,Low,2025-06-28
483f8b27-5,438bc9c2,9389,withdrawal,branch,PL,2025-12-21 19:17:27.675787,False,True,False,False,False,False,False,AF,False,2025-05-19 19:17:27.670315,False,65,True,high cash,Medium,2025-12-21
f60fe7f3-c,4b94061b,11245,payment,ATM,ES,2026-01-10 19:17:27.675793,False,True,True,False,False,True,False,NL,False,2024-01-16 19:17:27.670248,False,60,True,"high cash, large transfer, rapid movement",Medium,2026-01-10
be067a7b-8,ca2ff4cc,7897,crypto,branch,RU,2025-05-10 19:17:27.675799,False,True,False,False,True,False,False,RU,False,2023-10-15 19:17:27.670070,False,125,True,"high cash, high risk country",High,2025-05-10
332c5dfb-4,ddf0189a,4960,crypto,branch,NL,2025-06-19 19:17:27.675805,False,False,False,False,False,False,False,GB,False,2023-12-25 19:17:27.670269,False,35,False,,Low,2025-06-19
739dc7db-8,3808c50d,19106,crypto,branch,US,2025-10-07 19:17:27.675810,False,True,True,False,False,False,False,SY,False,2025-06-28 19:17:27.669746,False,110,True,"high cash, large transfer",High,2025-10-07
7d26cc4f-5,466079b5,15958,crypto,branch,SY,2025-12-05 19:17:27.675816,False,True,True,False,True,False,False,IT,False,2023-11-23 19:17:27.670584,False,110,True,"high cash, large transfer, high risk country",High,2025-12-05
8bbb726a-6,44de88ad,17152,crypto,ATM,DE,2025-06-12 19:17:27.675822,False,True,True,False,False,False,False,US,False,2024-06-06 19:17:27.669819,False,70,True,"high cash, large transfer",Medium,2025-06-12
62d1cea0-8,634cb469,13666,transfer,branch,PL,2025-08-05 19:17:27.675828,False,True,True,False,False,False,False,AF,False,2023-08-25 19:17:27.670252,False,90,True,"high cash, large transfer",High,2025-08-05
90900f1b-c,c01d9bf9,3023,withdrawal,online,PL,2025-09-04 19:17:27.675834,False,False,False,False,False,False,False,IT,False,2026-02-18 19:17:27.670244,False,15,False,,Low,2025-09-04
f8d596ca-c,c28adb2f,17154,withdrawal,online,FR,2025-11-29 19:17:27.675839,False,True,True,False,False,False,False,ES,False,2025-11-25 19:17:27.669837,False,50,False,"high cash, large transfer",Medium,2025-11-29
1629a1c5-9,590fe965,1254,crypto,online,NL,2025-05-16 19:17:27.675845,False,False,False,False,False,False,False,IR,False,2023-11-04 19:17:27.669815,False,60,True,,Medium,2025-05-16
84815d4b-d,ae6bc6d4,7943,withdrawal,ATM,GB,2026-02-06 19:17:27.675851,False,True,False,False,False,False,False,ES,False,2025-08-20 19:17:27.670004,False,25,False,high cash,Low,2026-02-06
0e84aef8-5,991f2a00,13991,transfer,online,SY,2026-02-22 19:17:27.675857,False,True,True,False,True,False,False,FR,False,2025-10-22 19:17:27.670208,False,90,True,"high cash, large transfer, high risk country",High,2026-02-22
